OBJECTID,Type,Status,Facility Name,Comment,GlobalID,CountAttachments,AttachID,x,y
240,Accessible Pathway,Active,INVISTA Centre,,b89d038d-c473-4226-9316-a73723dd64a0,0,,-8523664.001,5508250.5309
241,Sidewalk Curb Cut,Active,INVISTA Centre,,31b77066-c868-409d-b021-193386b89edb,1,749,-8523608.5984,5508256.1371
242,Passenger Drop Off,Active,INVISTA Centre,,c54c8d46-a55a-43f6-89b2-4bbeb5f14022,1,750,-8523584.5699,5508255.4129
244,Sidewalk Curb Cut,Active,INVISTA Centre,,50d83ae7-4c8c-46c5-b41d-787a5453865d,1,751,-8523453.6111,5508203.2109
245,Sidewalk Curb Cut,Active,INVISTA Centre,,15968e57-09a9-4094-a948-9ca23c42165c,1,752,-8523469.3526,5508202.9091
246,Sidewalk Curb Cut,Active,INVISTA Centre,,d1ba162a-31bf-4dc4-ac8a-9c4223ec5f0d,1,753,-8523444.0562,5508205.3692
247,Sidewalk Curb Cut,Active,INVISTA Centre,,321c3791-a717-4219-990f-ebe7ba3ab52e,0,,-8523480.1796,5508202.9485
250,Accessible Bench,Active,INVISTA Centre,,ca0b0b02-cc6c-4cbc-9a2c-4dee6a8c5c3d,1,756,-8523615.0563,5508243.8162
251,Automated Door Opener,Active,INVISTA Centre,,1c08b477-f066-4b80-92b2-2dc4ec91ea78,1,757,-8523607.3233,5508238.2858
252,Sidewalk Curb Cut,Active,INVISTA Centre,,a0ae45fd-c359-4d9c-a916-7fecf0c1921f,1,758,-8523533.5689,5508254.416
253,Sidewalk Curb Cut,Active,INVISTA Centre,,97575f3d-f550-4100-bacf-c73da1f13100,0,,-8523521.8162,5508257.4561
254,Sidewalk Curb Cut,Active,INVISTA Centre,,17caf0be-aa53-4cd2-9308-f3fbb162b363,0,,-8523487.9213,5508260.6244
256,Accessible Pathway,Active,INVISTA Centre,,553db48f-d102-4cda-89e7-76ed5b3d5c0c,0,,-8523432.8274,5508166.1297
257,Sidewalk Curb Cut,Active,INVISTA Centre,,c60d0ccd-ba60-4853-8094-6cc5fad3c677,1,759,-8523478.7886,5508168.6559
258,Accessible Pathway,Active,INVISTA Centre,,8e96f216-6732-46e7-8ef3-cdd677313237,0,,-8523416.712,5508096.6254
259,Accessible Parking Space,Active,Woodbine Park,,6e16bcc8-d115-4778-b271-06485cd9c43c,2,704,-8527428.5684,5505737.2379
260,Accessible Parking Space,Active,Woodbine Park,,5a14dc5d-50d9-42d5-a829-ab621087716f,2,712,-8527437.7068,5505736.6145
261,Accessible Parking Space,Active,Woodbine Park,,de2ffa9e-5af5-4434-bafb-601f60bd4fae,2,710,-8527444.9131,5505735.2884
263,Accessible Bench,Active,Woodbine Park,Newly paved path (not yet reflected on satellite imagery),fcf748a0-4611-4524-a33a-f2d7ef807f14,1,715,-8527440.8251,5505674.4005
264,Accessible Pathway,Active,Woodbine Park,Newly paved path (not yet reflected on satellite imagery),553e6c0b-e8c8-4e27-b95b-6a1b88365a02,0,,-8527452.364,5505721.2703
265,Accessible Pathway,Active,Woodbine Park,Newly paved path (not yet reflected on satellite imagery),39d52328-d5b7-4151-be5b-50144243c5f8,1,716,-8527420.4331,5505642.8106
266,Barrier-Free Routes,Active,Woodbine Park,Newly paved path (not yet reflected on satellite imagery),f04ef190-50a7-433b-ab0a-a4be35b17eb4,1,717,-8527395.3548,5505613.0899
267,Accessible Pathway,Active,Woodbine Park,,4377dbbb-0eae-4ac4-8169-628a80f386e6,1,718,-8527391.8653,5505585.4637
268,Accessible Pathway,Active,Woodbine Park,,ae36090d-b1a6-44e6-bf5a-8755109a9097,1,719,-8527404.7544,5505565.2179
269,Splash Pad,Active,Woodbine Park,Open May long weekend to mid-fall 9 a.m. to 9 p.m.,aa13c2ac-3067-45cc-8a0c-fb70b9d2391d,2,720,-8527376.0387,5505553.3404
270,Accessible Bench,Active,Woodbine Park,,811917c4-6999-443c-a504-0742cd7886e4,0,,-8527380.8334,5505572.203
271,Accessible Bench,Active,Woodbine Park,,4ac17df0-0011-4086-bde9-c41bc06f8db8,0,,-8527392.3507,5505557.3156
272,Accessible Bench,Active,Woodbine Park,,21380075-31f8-4ef4-b939-c79c7857620a,0,,-8527379.0891,5505535.6569
273,Accessible Bench,Active,Woodbine Park,,83163d27-a2dd-486b-b239-f525897e7d19,0,,-8527359.3595,5505545.6699
274,Accessible Bench,Active,Woodbine Park,,48e9476d-3259-4855-a67e-d76240c30f6b,0,,-8527359.8713,5505549.2142
275,Accessible Mens Washroom,Active,Woodbine Park,,4a6a874c-f1f8-4b38-9a39-e8d1c52e8a47,1,709,-8527444.509,5505743.2814
276,Accessible Womens Washroom,Active,Woodbine Park,,730f152c-8d3a-4aba-8958-96b932acf5e2,1,1404,-8527440.6904,5505744.2449
277,Automated Door Opener,Active,Woodbine Park,,e5608526-2d30-44c2-a1d7-1dd64180d287,1,708,-8527442.6027,5505743.9113
279,Sidewalk Curb Cut,Active,Ronald Lavallee Memorial Kiwanis Park,,10e60bc6-e7ba-4e97-9f43-f0d0ab181e9d,1,1334,-8515911.5353,5503508.7616
281,Accessible Pathway,Active,Ronald Lavallee Memorial Kiwanis Park,,1bf0794f-544b-46b1-86ac-e34dd822ddfc,1,1335,-8515934.7592,5503520.033
282,Accessible Pathway,Active,Ronald Lavallee Memorial Kiwanis Park,,ca3caff3-1bba-4eb1-a68d-db168ed1819c,1,1336,-8515912.9922,5503515.842
283,Accessible Pathway,Active,Ronald Lavallee Memorial Kiwanis Park,,7e26cc15-2e2a-4dbd-8ede-f95886fb4f5e,0,,-8515972.0278,5503524.68
286,Accessible Pathway,Active,Ronald Lavallee Memorial Kiwanis Park,,9857baa5-3636-4c09-aa44-655e7791189a,1,1338,-8516005.4173,5503518.8855
287,Splash Pad,Active,Ronald Lavallee Memorial Kiwanis Park,Open May long weekend to mid-fall 9 a.m. to 9 p.m.,4649e49f-08b5-4aec-9a3b-9ea5cb3fdfc1,2,1339,-8516007.4476,5503537.8623
291,Sidewalk Curb Cut,Active,McBurney Park,,d05122b8-d1b3-4705-af31-f41313c7379a,1,1172,-8514632.6607,5501896.6534
293,Pedestrian Crossing,Active,McBurney Park,"signs above and on both sides of the road, pavement markings, and flashing lights that can be activated by pedestrians using push buttons.",8ba69891-c0b9-45a8-98ef-61ff70433c7a,1,1173,-8514635.2354,5501888.0942
294,Accessible Pathway,Active,McBurney Park,,c1937522-542b-49f9-a1e9-7cb78d5910b2,0,,-8514638.2787,5501905.4829
295,Accessible Pathway,Active,McBurney Park,,75a42046-c61c-4ebc-b011-e652ca81b780,0,,-8514646.3033,5501908.6924
296,Accessible Pathway,Active,McBurney Park,,f8f798aa-fcc6-4128-884b-ef379273cfe6,0,,-8514607.4249,5501890.7465
297,Accessible Pathway,Active,McBurney Park,,646fd342-5b5f-4d18-a57f-18da818e57fd,1,1174,-8514593.7599,5501923.7612
298,Accessible Pathway,Active,McBurney Park,,ef2061b5-6d26-4eb9-8913-780d41aad9cd,1,1175,-8514633.8503,5501949.519
299,Accessible Pathway,Active,McBurney Park,,7ea69c43-bfdd-4771-8c24-f739c3039c1e,1,1176,-8514590.0724,5502030.6275
300,Accessible Pathway,Active,McBurney Park,,83319060-e5b7-4817-bf6c-15593c5ba8aa,1,1177,-8514630.8912,5502044.3439
301,Accessible Pathway,Active,McBurney Park,,83a84623-a9b0-485f-947b-b2822dc79d4c,0,,-8514693.2247,5501955.9644
302,Accessible Pathway,Active,McBurney Park,,957b52e6-eb3a-4f41-927c-fcd2edccff79,0,,-8514629.8773,5501988.2052
304,Sidewalk Curb Cut,Active,McBurney Park,,dbfaa5cd-259e-4910-aed4-0539ff56dc31,1,1178,-8514555.6153,5502073.1499
305,Sidewalk Curb Cut,Active,McBurney Park,,20274963-70b7-4dff-9096-852dfa1665fc,1,1179,-8514637.517,5502120.6134
306,Sidewalk Curb Cut,Active,McBurney Park,,d5a7cea2-0556-4128-9e2a-e513fa937ec0,1,1180,-8514759.9282,5501927.9058
308,Ramp,Active,Artillery Park,,f1cfa11a-9a5d-4a5a-8cba-c44a5230dccb,1,1144,-8514196.5743,5501778.3771
309,Passenger Drop Off,Active,Artillery Park,,eb7a0a25-2e22-4ad3-923f-310be62a3533,1,1145,-8514180.6829,5501770.8587
310,Accessible Pathway,Active,Artillery Park,,b7f3e84a-7552-46ea-8b5f-fadba663f988,1,1146,-8514159.3553,5501766.2123
311,Sidewalk Curb Cut,Active,Artillery Park,,173b00a2-f970-4fe4-b1a2-3e1fd8b9ef28,0,,-8514147.4587,5501766.428
312,Sidewalk Curb Cut,Active,Artillery Park,,59774a3e-933f-4d33-ba95-f1f645887ee9,1,1147,-8514177.1842,5501773.1921
313,Sidewalk Curb Cut,Active,Artillery Park,,b0eaeed6-add7-4a97-8bb9-431e3bc0d359,1,1148,-8514189.1346,5501773.2221
314,Accessible Bench,Active,Artillery Park,,fb80bab2-ae7a-4204-92de-7ef36544cbc2,1,1149,-8514184.3238,5501776.4181
315,Accessible Bench,Active,Artillery Park,,3b612aa2-d83a-40f1-8d47-92ac8ec449a4,1,1150,-8514186.2919,5501776.4811
316,Accessible Parking Space,Active,Artillery Park,,c86fb675-eb7a-448f-bef9-013d94d9e98f,1,1151,-8514199.7859,5501750.2805
317,Accessible Parking Space,Active,Artillery Park,,8f4d14a0-822b-400e-be04-863791118d0c,1,1152,-8514199.2989,5501756.0134
318,Accessible Parking Space,Active,Artillery Park,,08b24abe-a5a8-43f0-8566-87420d3a7b2b,1,1153,-8514199.9902,5501761.6263
319,Accessible Parking Space,Active,Artillery Park,,0bee3b6d-21c2-47be-932b-b53890b0e3e6,1,1154,-8514199.7948,5501767.1565
320,Sidewalk Curb Cut,Active,Artillery Park,,7c3b15a2-3600-4db7-9e40-6455f429ecfd,1,1155,-8514206.1317,5501769.5089
321,Automated Door Opener,Active,Artillery Park,,8e66368a-f3d1-45cf-94ba-2eec02746f9a,1,1156,-8514205.5495,5501780.869
322,Accessible Pathway,Active,Artillery Park,,9593014f-2e34-424a-847e-902c8c5387c1,1,1157,-8514209.2351,5501750.7011
324,Accessible Pathway,Active,Artillery Park,,1dbab4d7-e861-41e3-b369-94cd516c6786,1,1159,-8514262.3633,5501729.9002
325,Accessible Pathway,Active,Artillery Park,,c8677c67-b184-42e9-92d3-3dac5a456042,1,1160,-8514266.4299,5501715.4176
326,Accessible Table,Active,Artillery Park,,b21517a0-f6b7-4982-a81d-62c24b7defdb,1,1161,-8514211.3678,5501716.2192
328,Accessible Table,Active,Artillery Park,,2d0b2970-1470-4247-8156-389213754f56,1,1163,-8514220.2342,5501717.0453
330,Accessible Bench,Active,Artillery Park,,5abf1f35-a4b8-470d-ad84-b158eb00834c,1,1165,-8514170.6205,5501703.635
331,Accessible Bench,Active,Artillery Park,,67be27bc-0c7c-4980-80e7-4c2dede6c616,1,1166,-8514188.6626,5501706.0711
332,Accessible Bench,Active,Artillery Park,,ffd1cd7d-e500-470a-b914-2e7c1803c5b0,1,1167,-8514149.8012,5501727.205
333,Sidewalk Curb Cut,Active,Artillery Park,,3738a868-3a08-45b8-a805-05bf192e2a4a,1,1168,-8514196.4388,5501722.8063
336,Pedestrian Crossing,Active,Artillery Park,,9b56cddf-1eaf-4aaf-b43b-0754cf642c67,0,,-8514138.031,5501824.673
337,Pedestrian Crossing,Active,Artillery Park,,9aaa3e53-0668-4635-8138-5aec04fa9ccc,0,,-8514149.3838,5501840.6775
338,Sidewalk Curb Cut,Active,Artillery Park,,f257503c-81b7-4516-8e88-ad4cea9af0c2,0,,-8514148.5501,5501827.147
341,Accessible Parking Space,Active,Richardson Beach Park,,03222407-89e1-4b26-a883-a726e137f200,1,951,-8514688.3124,5499910.1965
342,Accessible Parking Space,Active,Richardson Beach Park,,181f3014-0f48-493f-a2cd-91e7ee508f17,1,952,-8514691.533,5499908.8552
343,Accessible Parking Space,Active,Richardson Beach Park,,bbccdf25-7c5a-4bcc-bd1e-471031e51cca,1,953,-8514694.7414,5499906.8234
346,Accessible Bench,Active,Richardson Beach Park,,4ad14483-5c92-421f-a71a-92d969030ee3,1,954,-8514681.7472,5499908.2418
349,Accessible Pathway,Active,Richardson Beach Park,,a5b75d7f-c870-4ecc-99f8-3d84ed17112c,1,955,-8514712.3815,5499903.0222
350,Accessible Pathway,Active,Richardson Beach Park,,0d6618eb-c895-4af8-b5f9-697e789873a6,1,956,-8514669.837,5499913.022
352,Accessible Pathway,Active,Richardson Beach Park,,25e27ac2-85b4-498e-8509-cd0a38c3e31c,2,957,-8514759.6296,5499873.0793
353,Accessible Pathway,Active,Richardson Beach Park,,5eefc542-e118-4125-987e-9db539c2e3eb,1,959,-8514760.4497,5499855.8954
356,Accessible Pathway,Active,Richardson Beach Park,,94655fe0-da8d-47a7-bd79-3439d018819e,1,961,-8514912.0455,5499865.7531
357,Accessible Pathway,Active,Richardson Beach Park,,5d40c090-b43a-462c-81ad-578d7150122a,1,962,-8514994.3066,5499849.8486
358,Accessible Pathway,Active,Richardson Beach Park,,721a78cf-d7ba-4a91-ad21-4daba7f8a98e,0,,-8514943.0294,5499852.0161
359,Accessible Pathway,Active,Richardson Beach Park,,1c9734d2-4ea0-4767-8674-2561ec4ce5e3,0,,-8515053.3026,5499832.7393
360,Accessible Pathway,Active,Richardson Beach Park,,9ca85830-ebba-4235-be55-18a16fe1f3b7,0,,-8515112.2926,5499849.2395
361,Accessible Pathway,Active,Richardson Beach Park,,ee665459-aa8e-49a4-a085-913a1c6185de,1,963,-8515151.986,5499886.1341
363,Accessible Pathway,Active,Richardson Beach Park,,55227884-e960-4275-8566-6ac54ec6342c,1,964,-8515078.0547,5499926.9511
364,Accessible Pathway,Active,Richardson Beach Park,,fad59431-8fcd-4f66-a8c1-fe301a4b26c7,0,,-8515291.4194,5499882.0481
365,Sidewalk Curb Cut,Active,Richardson Beach Park,,e0a34435-1981-4976-9f8d-d0e8459b09f2,1,965,-8514994.6807,5499853.5419
367,Pedestrian Crossing,Active,Richardson Beach Park,Controlled crossing where drivers and cyclists must stop and yield to pedestrians intending to cross the road and wait for them to cross completely before continuing.,6a961e4d-daaa-48c5-96a2-f366038c3bc9,1,966,-8515121.267,5499971.4907
368,Accessible Parking Space,Active,Tett Centre,"Reserved for facility permit holders, Monday to Friday 8 a.m. to 6 p.m.",34878bc5-8107-445b-9396-c0aae3deb2fd,1,861,-8516662.284,5499750.4886
369,Accessible Parking Space,Active,Tett Centre,"Reserved for facility permit holders, Monday to Friday 8 a.m. to 6 p.m.",a7984b3d-141f-45b1-8e62-e954774e5f15,1,862,-8516662.1961,5499753.7461
370,Accessible Parking Space,Active,Tett Centre,"Reserved for facility permit holders, Monday to Friday 8 a.m. to 6 p.m.",f5b500a1-b0da-4396-93d5-7b2ea6482676,1,863,-8516662.3314,5499761.1441
371,Accessible Parking Space,Active,Tett Centre,,b91b1623-a7c5-42fb-9b99-3e2c9fb47195,1,864,-8516679.4026,5499759.0538
372,Accessible Parking Space,Active,Tett Centre,,9396f067-82ef-4d6c-8f30-0bc98a845d4a,1,865,-8516679.0319,5499754.9164
373,Accessible Parking Space,Active,Tett Centre,,f478a2f5-7446-47be-88e7-c26aa8cd40ce,1,866,-8516677.6766,5499745.321
374,Accessible Parking Space,Active,Tett Centre,,dd0c9489-96ab-4ac4-ae9c-c229751af311,1,867,-8516678.4829,5499741.0141
375,Accessible Parking Space,Active,Tett Centre,"Reserved for facility permit holders, Monday to Friday 8 a.m. to 6 p.m.",b24bc735-5e88-46fc-9735-3025c4f374d9,1,868,-8516664.5758,5499730.6137
376,Accessible Parking Space,Active,Tett Centre,"Reserved for facility permit holders, Monday to Friday 8 a.m. to 6 p.m.",3b86a029-3f3a-4b1d-9e11-a873f5594194,1,869,-8516671.2838,5499734.4864
377,Passenger Drop Off,Active,Tett Centre,,c7c02188-6e3c-424d-b58c-19eeae0ea728,1,870,-8516655.6826,5499682.5033
381,Sidewalk Curb Cut,Active,Tett Centre,,14cbf5df-110d-41c2-a05b-efd09b59a5dd,1,871,-8516679.2317,5499674.3982
382,Pedestrian Crossing,Active,Tett Centre,Controlled crossing where drivers and cyclists must stop and yield to pedestrians intending to cross the road and wait for them to cross completely before continuing.,3d26911f-0a34-4b0b-9ab0-b50267838da9,1,872,-8516667.6649,5499797.4059
384,Pedestrian Crossing,Active,Tett Centre,"Pushing the button activates the traffic signal, which stops traffic and indicates when pedestrians can cross the road",ef4bdea9-101d-44d0-a0da-499589182a93,0,,-8516668.3592,5499808.4937
385,Accessible Pathway,Active,Tett Centre,,11a4d814-8269-4ac8-b22a-80f4ded6f6b2,0,,-8516685.1915,5499750.575
386,Accessible Pathway,Active,Tett Centre,,b6cf2aa0-5afa-4f1f-a867-72af6856f0a4,0,,-8516603.5802,5499687.4729
387,Automated Door Opener,Active,Tett Centre,,ec9e761e-bec6-4060-b74d-1f5c957743a8,1,874,-8516647.0071,5499707.0984
388,Ramp,Active,Tett Centre,,a12ae380-c995-4d9d-bd57-3f6b596b6337,1,875,-8516646.3131,5499709.4792
389,Sidewalk Curb Cut,Active,Tett Centre,,91605099-9902-43c9-a900-a2eecb5810c6,1,876,-8516652.7987,5499697.1494
390,Accessible Pathway,Active,Tett Centre,,f185fddd-e56b-45ac-9e43-ccc61086205f,1,877,-8516573.8738,5499595.3692
391,Accessible Pathway,Active,Tett Centre,,5d9347b9-127e-4458-b400-4ef8f46c745a,0,,-8516589.8114,5499579.6837
392,Accessible Pathway,Active,Tett Centre,,dc2f83d5-b22d-4cea-af27-63f95d326bd1,1,878,-8516585.3337,5499592.9384
394,Automated Door Opener,Active,Tett Centre,,b2d3b871-f510-4076-977a-ac54d92fb903,1,880,-8516580.4285,5499601.6127
396,Accessible Bench,Active,Tett Centre,,c7109d0a-cc90-4934-982e-4707c140bbe2,1,883,-8516553.3332,5499608.5641
401,Barrier-Free Routes,Active,Tett Centre,,605b6189-fd8a-4e44-b1e6-0e4bd7dcfa2d,1,887,-8516562.7635,5499604.0246
403,Sidewalk Curb Cut,Active,Tett Centre,,7e0b6278-8fd1-4333-be75-9cf6d5414cb6,1,890,-8516666.6119,5499790.367
404,Sidewalk Curb Cut,Active,Confederation Park,,82962e06-3236-4db5-8353-2a003537c163,1,1099,-8513682.3635,5501124.924
405,Sidewalk Curb Cut,Active,Confederation Park,,f25a11f3-8f34-4688-81d5-53a5e533b44c,2,1100,-8513728.2728,5501063.0327
406,Sidewalk Curb Cut,Active,City Hall,,51c93555-5f7d-4545-89bd-c69c5d535139,1,1061,-8513742.8896,5501072.6368
407,Sidewalk Curb Cut,Active,Confederation Park,,d2e1fc62-e8ee-4709-a48b-ac1c3226dc50,1,1102,-8513624.674,5501112.7062
408,Sidewalk Curb Cut,Active,Confederation Park,,4f34887d-c762-49a6-9df7-86564a00f581,1,1103,-8513698.6737,5500920.7854
409,Sidewalk Curb Cut,Active,Confederation Park,,ab6d77fa-16e2-4a94-8e20-149664fd3bc9,1,1104,-8513787.2339,5500975.0011
414,Ramp,Active,Confederation Park,,ab6250b8-71f7-4ff9-bba7-96b9f84d39e0,1,1109,-8513718.9614,5501061.5818
415,Ramp,Active,Confederation Park,,7e3859ad-e721-417a-9081-8b52dba38893,1,1110,-8513722.858,5501056.7746
416,Accessible Bench,Active,Confederation Park,,fe7c5def-290e-458d-8860-5afc6347fba8,1,1111,-8513691.7382,5501048.8999
417,Accessible Bench,Active,Confederation Park,,69abd494-0bb2-4df9-9891-929e86e6850b,1,1112,-8513699.9446,5501037.6494
418,Accessible Bench,Active,Confederation Park,,1709ff93-91aa-419a-a877-cb9368cd58e2,1,1113,-8513687.8484,5501111.5855
420,Accessible Bench,Active,Confederation Park,,f326ea74-69f9-42bd-9c3f-f5276adce7e8,1,1114,-8513668.8794,5501073.8855
421,Accessible Bench,Active,Confederation Park,,facccfd2-b97d-40d1-8664-c4cad16913d2,2,1115,-8513658.9046,5501077.0264
422,Accessible Bench,Active,Confederation Park,,dd2f56e6-d99b-4719-bf29-3cd2e940c8d8,1,1117,-8513690.6394,5500946.6343
423,Accessible Bench,Active,Confederation Park,,d085fca6-6681-4df4-bf2a-c94aba7d8d49,1,1118,-8513682.3441,5501010.435
424,Accessible Bench,Active,Confederation Park,,d55350b0-85e1-41f9-9b1e-577f8346d4aa,1,1119,-8513676.7523,5501019.4176
425,Accessible Bench,Active,Confederation Park,,b094dc1e-5617-4b8a-ac4d-f9af784ba0a1,1,1120,-8513666.411,5501034.9992
426,Accessible Bench,Active,Confederation Park,,dfc40cd0-1281-4ec5-bded-afeffa4ce341,1,1121,-8513660.8059,5501043.2421
427,Accessible Bench,Active,Confederation Park,,8596e9e2-f2ea-4b70-8fc3-9c757380fcde,1,1122,-8513696.0917,5500938.0983
428,Ramp,Active,Confederation Park,,b838353e-c978-4490-9f1c-63f7c2176923,1,1123,-8513749.2274,5501002.7616
429,Automated Door Opener,Active,Confederation Park,,e653914f-dcb6-488d-bd33-7f831946c403,2,1124,-8513727.9575,5500995.745
430,Accessible Mens Washroom,Active,Confederation Park,,1bbcec10-84bb-42cc-82f0-482645f9a322,1,1126,-8513731.3895,5500995.1897
431,Accessible Womens Washroom,Active,Confederation Park,,3611bafa-c54d-4de7-94b6-23f2620d6efd,1,1127,-8513730.2565,5500996.4436
432,Accessible Table,Active,Confederation Park,,52741fc3-e057-4786-8a18-0d020cf7924d,1,1128,-8513757.849,5500972.4875
433,Accessible Table,Active,Confederation Park,,1f5b1e8a-dba9-4100-ae3e-6404f384bc81,1,1129,-8513763.5795,5500973.9628
434,Accessible Bench,Active,Confederation Park,,3b77ab15-d848-46ad-ba5b-a8eb87a62855,1,1130,-8513770.0105,5500987.0701
435,Accessible Pathway,Active,Confederation Park,,686989df-9673-409e-86f3-c647eb4dc2a0,1,1131,-8513638.4258,5501012.3193
437,Accessible Pathway,Active,Confederation Park,,ba05ad71-232f-435b-81aa-a58a66216fd6,1,1132,-8513602.4506,5501087.3157
438,Accessible Pathway,Active,Confederation Park,,6c62e630-76f5-4b7c-9c62-b239aa4cd7ce,1,1133,-8513639.4172,5501092.1986
439,Accessible Pathway,Active,Confederation Park,,dd16e8c5-ab31-4c71-afb6-cdf656492b7a,1,1134,-8513680.7876,5501085.5913
440,Accessible Pathway,Active,Confederation Park,,43f75935-a3c4-453f-b402-17db6b0f946e,0,,-8513687.1147,5501061.4226
441,Accessible Pathway,Active,Confederation Park,Caution: steep grade,5dc416ac-6e1b-4ec9-8959-89e9f6eefa40,1,1135,-8513732.659,5501014.8097
442,Accessible Pathway,Active,Confederation Park,,36a15136-166f-4e7d-af2e-112539ae1f77,1,1136,-8513693.5194,5501041.57
443,Accessible Pathway,Active,Confederation Park,,18c2434c-1705-45fc-b8a4-22c331012bad,0,,-8513708.7531,5500999.9707
444,Accessible Pathway,Active,Confederation Park,,93d1fc60-09f6-4db1-8ef1-7938b2037639,0,,-8513717.1645,5501006.2947
445,Barrier-Free Routes,Active,Confederation Park,,10dfb587-8900-494e-8c0c-01479dff6f0e,1,1137,-8513724.5847,5500991.6663
446,Accessible Pathway,Active,Confederation Park,,47a55535-2274-44de-84c3-afe922857cfa,0,,-8513733.0708,5500985.0367
448,Accessible Pathway,Active,Confederation Park,,63b9cd62-db23-46d8-bc72-76ca4cea00ac,1,1138,-8513726.5054,5500961.7182
449,Accessible Pathway,Active,Confederation Park,,6dbd7a70-8c90-4949-953e-e723a6c5cd6c,0,,-8513746.9619,5500954.2553
450,Accessible Bench,Active,Battery Park,,575212fe-3b93-45cd-91b1-3cec9c4a0b29,1,1033,-8513875.6382,5500463.4233
451,Accessible Bench,Active,Battery Park,,5af6a791-a42d-4331-9be5-246b5aae5537,1,1034,-8513883.1748,5500458.723
452,Accessible Bench,Active,Battery Park,,555367c9-e689-4088-bff7-b07aab8b8bbc,1,1035,-8513892.0587,5500453.7517
453,Accessible Bench,Active,Battery Park,,2c54baf1-8ebc-45f6-a0a6-ccb967f3d403,1,1036,-8513898.2194,5500447.7195
454,Accessible Bench,Active,Battery Park,,98f83e8d-c2a5-4e20-99ca-2419a87df09a,1,1037,-8513903.9887,5500426.7694
455,Accessible Bench,Active,Battery Park,,5e50758d-6133-4051-be05-c771b457fbd8,1,1039,-8513901.1023,5500409.7999
456,Accessible Bench,Active,Battery Park,,5e45301e-ef34-4b27-b497-4469461b20d9,1,1040,-8513919.3406,5500405.5225
457,Accessible Bench,Active,Battery Park,,f17fc120-45a3-4f66-b4c3-c87b2ede3595,1,1041,-8513833.4895,5500525.7367
458,Accessible Bench,Active,Battery Park,,846b9b77-4637-451b-91df-35641c6cffd0,1,1042,-8513833.0236,5500534.0094
459,Accessible Bench,Active,Battery Park,,40ed2a4b-28ab-4b1b-b267-9503e739dfdd,1,1043,-8513835.7416,5500541.6079
460,Accessible Bench,Active,Battery Park,,367dd84b-8058-4969-b947-8120e1d912aa,1,1044,-8513836.4081,5500551.3403
461,Accessible Bench,Active,Battery Park,,51769825-6898-420f-90b6-fe5dca78b6a4,2,1045,-8513821.0713,5500573.4506
462,Ramp,Active,Battery Park,,30c6023b-6d19-4624-baa2-8f01520cbb3b,1,1047,-8513860.0227,5500516.5235
463,Ramp,Active,Battery Park,,f6c2ca8e-a298-4978-b279-1694e2394561,1,1048,-8513874.472,5500489.4954
464,Barrier-Free Routes,Active,Battery Park,,47ddf019-346e-4e6b-8548-8974e0b2c344,1,1049,-8513870.5887,5500505.9709
466,Accessible Pathway,Active,Battery Park,,33b1cdbc-e405-4bb9-b4e6-9877c3bfd377,1,1051,-8513873.7162,5500508.9981
467,Accessible Pathway,Active,Battery Park,,26b14eaa-c16f-41f2-87b0-604bbe8a6901,1,1052,-8513819.8137,5500567.0838
468,Accessible Pathway,Active,Battery Park,,8353616f-20e4-46c1-adc7-999e7a47e287,0,,-8513885.0096,5500665.4057
471,Accessible Pathway,Active,Battery Park,,3a340b18-22bf-4acd-9df5-fc433ff815e7,1,1055,-8513785.3362,5500546.6972
472,Accessible Pathway,Active,Battery Park,,e8880739-197b-4073-8d02-aeecca04a125,0,,-8513823.5065,5500481.8657
474,Accessible Pathway,Active,Battery Park,,e9939ac5-d71b-4bd6-a156-01c18eb15c82,1,1056,-8513893.9374,5500382.5303
475,Accessible Pathway,Active,Battery Park,,cb887281-4af0-4139-9ffe-3a08b5e2dde8,1,1057,-8513950.8675,5500410.8559
476,Accessible Pathway,Active,Battery Park,,f30023c6-c7a2-4730-afe7-54a395fc1d29,1,1058,-8513895.6853,5500425.0531
477,Accessible Pathway,Active,Battery Park,,44b755df-0ad3-4d68-a8de-5e960a2f601f,0,,-8513873.9485,5500450.116
478,Accessible Pathway,Active,Battery Park,,c1994e24-2298-432e-bcd7-10bc0b91afdb,0,,-8513886.5882,5500452.3542
479,Accessible Pathway,Active,Battery Park,,e1808c1e-4152-4487-9356-256e113d27bf,0,,-8513843.63,5500490.1358
480,Sidewalk Curb Cut,Active,Battery Park,,449a8a0d-b68d-4a00-921a-67d3b55f06b3,2,1059,-8513965.2912,5500409.7723
481,Barrier-Free Routes,Active,Memorial Centre & Outdoor Aqua Park,,7f0399b7-2a4a-4799-a5f5-0be8806a8290,1,1305,-8515833.6775,5502604.8929
483,Accessible Parking Space,Active,Lake Ontario Park,,9af60718-d50b-4234-9abf-27426683ce08,1,772,-8519333.0604,5499108.7671
486,Accessible Parking Space,Active,Lake Ontario Park,,6a14040b-37d5-41f6-ae43-4022573f537a,1,773,-8519332.0863,5499115.6129
487,Accessible Parking Space,Active,Lake Ontario Park,,6f15fb9b-aa44-4651-9959-979dfa0ff93e,1,774,-8519331.386,5499120.2632
488,Accessible Parking Space,Active,Lake Ontario Park,,858678ce-ef66-4e22-bc60-ac7a773fe077,1,775,-8519330.8023,5499125.8979
